cd0aec40-e199-43d7-927b-ee12f1fe7a31,"ADC-rapport","adc[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
dfd7f0b8-3423-410e-ad10-5f740906c1da,"ADT-rapport","adt[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
351707da-ab1d-438e-9d42-915d785594b3,"Aeres-Milieu Rapport","aeres[^a-záàäâçčćèeêëïíóôöüûuú0-9]+milieu[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
8e84ebc8-f379-4056-b171-8fbf54a76f15,"Aestimatica-rapport","aestimatica[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
6826d9aa-2b50-4f90-bc8c-902c56d75d22,"Alkmaar, Monumentenzorg en Archeologie Gemeente","alkmaar[^a-záàäâçčćèeêëïíóôöüûuú0-9]+monumentenzorg[^a-záàäâçčćèeêëïíóôöüûuú0-9]+en[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+gemeente"
80fa696c-0f63-4e3a-b232-29aae9fd29bf,"Almere, Archeologische Rapporten","almere[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
b3251316-779a-45d2-a2ab-f451177cc7d4,"Amersfoort onder ons","amersfoort[^a-záàäâçčćèeêëïíóôöüûuú0-9]+onder[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ons"
43c31797-9f01-43c0-bf4a-975dc2581d31,"Amersfoort, Rapport Sectie Archeologie Gemeente","amersfoort[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+sectie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+gemeente"
2859427b-7533-492c-bba8-421a78d82c9d,"Amsterdam, Rapport Universiteit van","amsterdam[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+universiteit[^a-záàäâçčćèeêëïíóôöüûuú0-9]+van"
45ae47be-8bfa-4a58-b33c-5c531be90cbb,"Amsterdam, Rapport Vrije Universiteit van","amsterdam[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+vrije[^a-záàäâçčćèeêëïíóôöüûuú0-9]+universiteit[^a-záàäâçčćèeêëïíóôöüûuú0-9]+van"
7e7cd268-4b95-4ba6-8a78-9b0034ceed57,"Amsterdamse Archeologisch Rapporten","amsterdamse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologisch[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
7256dda8-cf2f-4dd3-8ec4-39f7c3d980ae,"Antea Group Archeologie-rapport","antea[^a-záàäâçčćèeêëïíóôöüûuú0-9]+group[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
d18d4a02-537f-4222-afdc-2e379d45e10d,"Apeldoorn, Rapport Gemeente","apeldoorn[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+gemeente"
552eb95d-19c7-4c98-9783-b1039dd303bd,"ARC-briefrapport","arc[^a-záàäâçčćèeêëïíóôöüûuú0-9]+briefrapport"
1f2b4459-1689-432c-a689-f6a26877fc1b,"ARC-Publicaties","arc[^a-záàäâçčćèeêëïíóôöüûuú0-9]+publicaties"
bc93e5a1-cc0c-47fc-9358-b94ad440a7c1,"ARC-rapport","arc[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
951c69db-df65-4bf4-a2c1-8222e206e278,"Arcadis-rapport","arcadis[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
96637b15-f176-4ee0-9601-a6a9238459bb,"ArchAeO-rapport","archaeo[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
26f34a7b-91d5-4103-ad25-fb24aeb82657,"Archeocoach-rapport","ar(ch|g)a?eocoach[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
565dc087-23e1-451c-9de8-54de333896db,"Archeodienst-rapport","ar(ch|g)a?eodienst[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
6ee7ae29-c10d-437d-a403-ea4285528e15,"Archeologie West Friesland rapporten","ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+west[^a-záàäâçčćèeêëïíóôöüûuú0-9]+friesland[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
1bb72ccc-b51a-44db-8ebb-3c98db0a82ea,"Archeologische Kroniek Haarlem","ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+kroniek[^a-záàäâçčćèeêëïíóôöüûuú0-9]+haarlem"
